taxon_name_original,CHECK,species,famille,genre,espece,taxon_name,phytochemical_diversity_full,div_group,Aternative,comm,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Callistemon_viminalis_Gaertn_G_Don,,Callistemon_viminalis_Gaertn_G_Don,Myrtaceae,,,Callistemon viminalis Gaertn G Don,,,,XX-0-NEU-20020004,BestMatch,9.42019,Exact,0,Callistemon viminalis Gaertn G Don,Callistemon viminalis (Sol. ex Gaertn.) G.Don,Callistemon viminalis,5X7YC|BSQWF|5X7YC,Melaleuca viminalis subsp. viminalis,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Melaleuceae|Melaleuca|Melaleuca viminalis|Melaleuca viminalis viminalis,
Dasylirion_graminifolium_ZucC_ZucC,,Dasylirion_graminifolium_ZucC_ZucC,Asparagaceae,,,Dasylirion graminifolium ZucC ZucC,,,,XX-0-NEU-19960101,BestMatch,9.41145,Exact,0,Dasylirion graminifolium ZucC ZucC,Dasylirion graminifolium,Dasylirion graminifolium,276589,Dasylirion graminifolium,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Liliopsida|Asparagales|Asparagaceae|Nolinoideae|Nolineae|Dasylirion|Dasylirion graminifolium,
Strelitzia_reginae_Banks,,Strelitzia_reginae_Banks,Strelitziaceae,,,Strelitzia reginae Banks,,,,XX-0-NEU-19960552,BestMatch,9.42329,Exact,0,Strelitzia reginae Banks,Strelitzia reginae Banks,Strelitzia reginae,52X8D,Strelitzia reginae Banks,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Strelitziaceae|Strelitzia|Strelitzia reginae,
Washingtonia_filifera_Andre_de_Bary,,Washingtonia_filifera_Andre_de_Bary,Arecaceae,,,Washingtonia filifera Andre de Bary,,,,XX-0-NEU-19970296,BestMatch,9.42053,Exact,0,Washingtonia filifera Andre de Bary,Washingtonia filifera (T.Moore & Mast.) H.Wendl. ex de Bary,Washingtonia filifera,5BV3M,Washingtonia filifera (T.Moore & Mast.) H.Wendl. ex de Bary,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Arecales|Arecaceae|Washingtonia|Washingtonia filifera,
Zantedeschia_aethiopica_L_Spreng,,Zantedeschia_aethiopica_L_Spreng,Araceae,,,Zantedeschia aethiopica L Spreng,,,,XX-0-NEU-19960602,BestMatch,9.42226,Exact,0,Zantedeschia aethiopica L Spreng,Zantedeschia aethiopica Sprengel,Zantedeschia aethiopica,bare-name-03BD9943FEB4FE94C2B7F24DF46E8A92,,false,194,Plazi,,
Asplenium_trichomanes_L,,Asplenium_trichomanes_L,Aspleniaceae,,,Asplenium trichomanes L,,,,CH-0-NEU-20060042,BestMatch,9.42329,Exact,0,Asplenium trichomanes L,Asplenium trichomanes L.,Asplenium trichomanes,HLPN,Asplenium trichomanes L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Aspleniaceae|Asplenium|Asplenium trichomanes,
Chelidonium_majus_L,,Chelidonium_majus_L,Papaveraceae,,,Chelidonium majus L,,,,CH-0-NEU-20190104,BestMatch,9.42329,Exact,0,Chelidonium majus L,Chelidonium majus L.,Chelidonium majus,5XQW8,Chelidonium majus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Chelidonieae|Chelidonium|Chelidonium majus,
Sedum_album_L,,Sedum_album_L,Crassulaceae,,,Sedum album L,,,,CH-0-NEU-20210310,BestMatch,9.42329,Exact,0,Sedum album L,Sedum album L.,Sedum album,4W8VP,Sedum album L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Sedum|Sedum album,
Arabis_turrita_L,,Arabis_turrita_L,Brassicaceae,,,Arabis turrita L,,,,CH-0-NEU-20190099,BestMatch,9.42295,Exact,0,Arabis turrita L,Arabis turrita L.,Arabis turrita,G2PP|6WHCY|G2PP,Pseudoturritis turrita (L.) Al-Shehbaz,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Stevenieae|Pseudoturritis|Pseudoturritis turrita,
Brachypodium_pinnatum_auct,,Brachypodium_pinnatum_auct,Poaceae,,,Brachypodium pinnatum auct,,,,CH-0-NEU-20190100,BestMatch,9.41215,Exact,0,Brachypodium pinnatum auct,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,MYMG,Brachypodium pinnatum (L.) P.Beauv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Brachypodium|Brachypodium pinnatum,
Bupleurum_falcatum_L,,Bupleurum_falcatum_L,Apiaceae,,,Bupleurum falcatum L,,,,CH-0-NEU-20190101,BestMatch,9.42329,Exact,0,Bupleurum falcatum L,Bupleurum falcatum L.,Bupleurum falcatum,NVNV,Bupleurum falcatum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Bupleureae|Bupleurum|Bupleurum falcatum,
Campanula_persicifolia_L,,Campanula_persicifolia_L,Campanulaceae,,,Campanula persicifolia L,,,,CH-0-NEU-20190103,BestMatch,9.42329,Exact,0,Campanula persicifolia L,Campanula persicifolia L.,Campanula persicifolia,QBQB,Campanula persicifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Campanuleae|Campanula|Campanula persicifolia,
Campanula_rapunculoides_L,,Campanula_rapunculoides_L,Campanulaceae,,,Campanula rapunculoides L,,,,CH-0-NEU-20190102,BestMatch,9.42329,Exact,0,Campanula rapunculoides L,Campanula rapunculoides L.,Campanula rapunculoides,QBTT,Campanula rapunculoides L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Campanuleae|Campanula|Campanula rapunculoides,
Papaver_dubium_L,,Papaver_dubium_L,Papaveraceae,,,Papaver dubium L,,,,XX-0-NEU-20200402,BestMatch,9.42329,Exact,0,Papaver dubium L,Papaver dubium L.,Papaver dubium,6TM7X,Papaver dubium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Papavereae|Papaver|Papaver dubium,
Lactuca_perennis_L,,Lactuca_perennis_L,Compositae,,,Lactuca perennis L,,,,CH-0-NEU-20190106,BestMatch,9.42329,Exact,0,Lactuca perennis L,Lactuca perennis L.,Lactuca perennis,6NSCR,Lactuca perennis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Lactucinae|Lactuca|Lactuca perennis,
Silene_nutans_L,,Silene_nutans_L,Caryophyllaceae,,,Silene nutans L,,,,CH-0-NEU-20190109,BestMatch,9.42329,Exact,0,Silene nutans L,Silene nutans L.,Silene nutans,4XCR2,Silene nutans L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sileneae|Silene|Silene nutans,
Stachys_recta_L,,Stachys_recta_L,Lamiaceae,,,Stachys recta L,,,,CH-0-NEU-20190110,BestMatch,9.42329,Exact,0,Stachys recta L,Stachys recta L.,Stachys recta,4ZFVT,Stachys recta L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Stachydeae|Stachys|Stachys recta,
Vicia_cracca_L,,Vicia_cracca_L,Fabaceae,,,Vicia cracca L,,,,CH-0-NEU-20190111,BestMatch,9.42329,Exact,0,Vicia cracca L,Vicia cracca L.,Vicia cracca,5BCMF,Vicia cracca L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Vicia|Vicia cracca,
Sedum_rupestre_L,,Sedum_rupestre_L,NA,,,Sedum rupestre L,,,,CH-0-NEU-20210320,BestMatch,9.42295,Exact,0,Sedum rupestre L,Sedum rupestre L.,Sedum rupestre,4W9VS|778DZ|4W9VS,Petrosedum rupestre (L.) P.V.Heath,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Semperviveae|Petrosedum|Petrosedum rupestre,
Teucrium_chamaedrys_L,,Teucrium_chamaedrys_L,Lamiaceae,,,Teucrium chamaedrys L,,,,CH-0-NEU-20210321,BestMatch,9.42329,Exact,0,Teucrium chamaedrys L,Teucrium chamaedrys L.,Teucrium chamaedrys,55XDR,Teucrium chamaedrys L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Teucrieae|Teucrium|Teucrium chamaedrys,
Veronica_teucrium_L,,Veronica_teucrium_L,Plantaginaceae,,,Veronica teucrium L,,,,CH-0-NEU-20210322,BestMatch,9.42329,Exact,0,Veronica teucrium L,Veronica teucrium L.,Veronica teucrium,5B7FG,Veronica teucrium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Veroniceae|Veronica|Veronica teucrium,
Saponaria_ocymoides_L,,Saponaria_ocymoides_L,Caryophyllaceae,,,Saponaria ocymoides L,,,,CH-0-NEU-20190108,BestMatch,9.42329,Exact,0,Saponaria ocymoides L,Saponaria ocymoides L.,Saponaria ocymoides,79L79,Saponaria ocymoides L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Saponaria|Saponaria ocymoides,
Peucedanum_cervaria_L_Lapeyr,,Peucedanum_cervaria_L_Lapeyr,Apiaceae,,,Peucedanum cervaria L Lapeyr,,,,CH-0-NEU-20190107,BestMatch,9.42226,Exact,0,Peucedanum cervaria L Lapeyr,Peucedanum cervaria Lapeyr.,Peucedanum cervaria,bare-name-03B0402CFEBCE215F931F9B1D23FF666,,false,194,Plazi,,
Geranium_sanguineum_L,,Geranium_sanguineum_L,Geraniaceae,,,Geranium sanguineum L,,,,CH-0-NEU-20210323,BestMatch,9.42329,Exact,0,Geranium sanguineum L,Geranium sanguineum L.,Geranium sanguineum,3FV5W,Geranium sanguineum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Geranium|Geranium sanguineum,
Dianthus_knappii_Pant_Borb�s,,Dianthus_knappii_Pant_Borb�s,Caryophyllaceae,,,Dianthus knappii Pant Borb�s,,,,XX-0-FRP-28092,BestMatch,9.41145,Exact,0,Dianthus knappii Pant Borb�s,Dianthus knappii,Dianthus knappii,486089,Dianthus knappii,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylloideae|Caryophylleae|Dianthus|Dianthus knappii,
Cerastium_biebersteinii_DC,,Cerastium_biebersteinii_DC,Caryophyllaceae,,,Cerastium biebersteinii DC,,,,XX-0-G-1978059,BestMatch,9.42329,Exact,0,Cerastium biebersteinii DC,Cerastium biebersteinii DC.,Cerastium biebersteinii,SK4D,Cerastium biebersteinii DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Alsineae|Cerastium|Cerastium biebersteinii,
Dianthus_pungens_L,,Dianthus_pungens_L,Caryophyllaceae,,,Dianthus pungens L,,,,XX-0-NEU-19500146,BestMatch,9.42329,Exact,0,Dianthus pungens L,Dianthus pungens L.,Dianthus pungens,6D25R,Dianthus pungens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus pungens,
Armeria_alpina_Willd,,Armeria_alpina_Willd,Plumbaginaceae,,,Armeria alpina Willd,,,,XX-0-NEU-20150052,BestMatch,9.42329,Exact,0,Armeria alpina Willd,Armeria alpina Willd.,Armeria alpina,GS5K,Armeria alpina Willd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Plumbaginaceae|Limonieae|Armeria|Armeria alpina,
Centaurea_delucae_CGuarino_and_Rampone,,Centaurea_delucae_CGuarino_and_Rampone,Compositae,,,Centaurea delucae CGuarino and Rampone,,,,IT-0-GR-20061387,BestMatch,9.41215,Exact,0,Centaurea delucae CGuarino and Rampone,Centaurea delucae C.Guarino & Rampone,Centaurea delucae,5XGPV,Centaurea delucae C.Guarino & Rampone,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea|Centaurea delucae,
Potentilla_detommasi_Ten_,,Potentilla_detommasi_Ten_,Rosaceae,,,Potentilla detommasi Ten ,,,,IT-0-GR-20161401,BestMatch,9.40072,Fuzzy,1,Potentilla detommasi Ten,Potentilla detommasii Ten.,Potentilla detommasii,4M58V,Potentilla detommasii Ten.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Potentillinae|Potentilla|Potentilla detommasii,
Androsace_septentrionalis_L,,Androsace_septentrionalis_L,Primulaceae,,,Androsace septentrionalis L,,,,XX-0-NEU-20190147,BestMatch,9.42329,Exact,0,Androsace septentrionalis L,Androsace septentrionalis L.,Androsace septentrionalis,672P3,Androsace septentrionalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Androsace|Androsace septentrionalis,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,IT-0-G-19996304,BestMatch,9.42329,Exact,0,Artemisia absinthium L,Artemisia absinthium L.,Artemisia absinthium,GVZC,Artemisia absinthium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia absinthium,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-G-20151116,BestMatch,9.42329,Exact,0,Artemisia absinthium L,Artemisia absinthium L.,Artemisia absinthium,GVZC,Artemisia absinthium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia absinthium,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20210326,BestMatch,9.42329,Exact,0,Artemisia absinthium L,Artemisia absinthium L.,Artemisia absinthium,GVZC,Artemisia absinthium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia absinthium,
Artemisia_pontica_L,,Artemisia_pontica_L,Compositae,,,Artemisia pontica L,,,,XX-0-NEU-20210327,BestMatch,9.42329,Exact,0,Artemisia pontica L,Artemisia pontica L.,Artemisia pontica,GWSL,Artemisia pontica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Artemisia|Artemisia pontica,
Papaver_glaucum_Boiss_and_Hausskn,,Papaver_glaucum_Boiss_and_Hausskn,Papaveraceae,,,Papaver glaucum Boiss and Hausskn,,,,XX-0-NEU-20200404,BestMatch,9.42329,Exact,0,Papaver glaucum Boiss and Hausskn,Papaver glaucum Boiss. & Hausskn.,Papaver glaucum,4CJBT,Papaver glaucum Boiss. & Hausskn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Papavereae|Papaver|Papaver glaucum,
Quercus_alnifolia_Poech,,Quercus_alnifolia_Poech,Fagaceae,,,Quercus alnifolia Poech,,,,XX-0-NEU-20180075,BestMatch,9.42329,Exact,0,Quercus alnifolia Poech,Quercus alnifolia Poech,Quercus alnifolia,4R48F,Quercus alnifolia Poech,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercoideae|Quercus|Quercus alnifolia,
Legousia_speculum_veneris_L_Chaix,,Legousia_speculum_veneris_L_Chaix,Campanulaceae,,,Legousia speculum veneris L Chaix,,,,CH-0-NEU-19500147,BestMatch,8.63285,PartialExact,0,Legousia speculum veneris L Chaix,Legousia speculum,Legousia speculum,a4be92bd-0d77-5260-b30f-d920c38c1329|476742|a4be92bd-0d77-5260-b30f-d920c38c1329,,true,2,Wikispecies,Legousia|Legousia speculum-veneris,
Ballota_nigra_L,,Ballota_nigra_L,Lamiaceae,,,Ballota nigra L,,,,CH-0-NEU-20190221,BestMatch,9.42329,Exact,0,Ballota nigra L,Ballota nigra L.,Ballota nigra,KHNL,Ballota nigra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Marrubieae|Ballota|Ballota nigra,
Centaurea_cyanus_L,,Centaurea_cyanus_L,Compositae,,,Centaurea cyanus L,,,,CH-0-NEU-19500342,BestMatch,9.42329,Exact,0,Centaurea cyanus L,Centaurea cyanus L.,Centaurea cyanus,69GPL,Centaurea cyanus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea|Centaurea cyanus,
Aphanes_arvensis_L,,Aphanes_arvensis_L,Rosaceae,,,Aphanes arvensis L,,,,CH-0-NEU-19500343,BestMatch,9.42329,Exact,0,Aphanes arvensis L,Aphanes arvensis L.,Aphanes arvensis,67MJ5,Aphanes arvensis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Aphanes|Aphanes arvensis,
Achillea_ageratum_L,,Achillea_ageratum_L,Compositae,,,Achillea ageratum L,,,,XX-0-NEU-19500123,BestMatch,9.42329,Exact,0,Achillea ageratum L,Achillea ageratum L.,Achillea ageratum,64GRK,Achillea ageratum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea ageratum,
Aurinia_saxatilis_L_Desv,,Aurinia_saxatilis_L_Desv,Brassicaceae,,,Aurinia saxatilis L Desv,,,,XX-0-NEU-19500344,BestMatch,9.42226,Exact,0,Aurinia saxatilis L Desv,Aurinia saxatilis Desv.,Aurinia saxatilis,bare-name-278817-1,,false,167,IPNI,,
Biscutella_didyma_L,,Biscutella_didyma_L,Brassicaceae,,,Biscutella didyma L,,,,XX-0-NEU-20200618,BestMatch,9.42329,Exact,0,Biscutella didyma L,Biscutella didyma L.,Biscutella didyma,LWMZ,Biscutella didyma L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Biscutelleae|Biscutella|Biscutella didyma,
Sedum_pilosum_mBieb,,Sedum_pilosum_mBieb,NA,,,Sedum pilosum mBieb,,,,XX-0-NEU-20160073,BestMatch,9.41180,Exact,0,Sedum pilosum mBieb,Sedum pilosum M.Bieb.,Sedum pilosum,4W9R2|4MSSW|4W9R2,Prometheum pilosum (M.Bieb.) H.Ohba,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Prometheum|Prometheum pilosum,
Allium_L,,Allium_L,Amaryllidaceae,,,Allium L,,,,CH-0-NEU-20150073,BestMatch,9.42329,Exact,0,Allium L,Allium L.,Allium,8VTKZ,Allium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium,
Vulpia_myuros_L_CCGmeL,,Vulpia_myuros_L_CCGmeL,Poaceae,,,Vulpia myuros L CCGmeL,,,,CH-0-NEU-20150074,BestMatch,9.41180,Exact,0,Vulpia myuros L CCGmeL,Vulpia myuros (L.) C.C.Gmel.,Vulpia myuros,5BSJ3|6HT4F|5BSJ3,Festuca myuros L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca myuros,
Melica_ciliata_L_subsp_ciliata,,Melica_ciliata_L_subsp_ciliata,Poaceae,,,Melica ciliata L subsp ciliata,,,,CH-0-NEU-20210343,BestMatch,9.56262,Exact,0,Melica ciliata L subsp ciliata,Melica ciliata subsp. ciliata ,Melica ciliata subsp. ciliata,408625,Melica ciliata subsp. ciliata ,false,6,GRIN Plant Taxonomy,Poales|Poaceae|Melica|Melica ciliata ciliata,
Nymphaea_L,,Nymphaea_L,Nymphaeaceae,,,Nymphaea L,,,,XX-0-NEU-19500148,BestMatch,9.42329,Exact,0,Nymphaea L,Nymphaea L.,Nymphaea,63GBF,Nymphaea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nymphaeoideae|Nymphaeeae|Nymphaea,
Ceratostigma_plumbaginoides_Bunge,,Ceratostigma_plumbaginoides_Bunge,Plumbaginaceae,,,Ceratostigma plumbaginoides Bunge,,,,XX-0-NEU-19500150,BestMatch,9.42329,Exact,0,Ceratostigma plumbaginoides Bunge,Ceratostigma plumbaginoides Bunge,Ceratostigma plumbaginoides,SQ5J,Ceratostigma plumbaginoides Bunge,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Plumbaginaceae|Plumbagineae|Ceratostigma|Ceratostigma plumbaginoides,
Cornus_kousa_Hance,,Cornus_kousa_Hance,Cornaceae,,,Cornus kousa Hance,,,,XX-0-NEU-19500151,BestMatch,9.42329,Exact,0,Cornus kousa Hance,Cornus kousa Hance,Cornus kousa,YGKP,Cornus kousa Hance,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus kousa,
Dianthus_barbatus_L,,Dianthus_barbatus_L,Caryophyllaceae,,,Dianthus barbatus L,,,,XX-0-NEU-20200740,BestMatch,9.42329,Exact,0,Dianthus barbatus L,Dianthus barbatus L.,Dianthus barbatus,6CPY4,Dianthus barbatus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus barbatus,
Dianthus_plumarius_L,,Dianthus_plumarius_L,Caryophyllaceae,,,Dianthus plumarius L,,,,XX-0-NEU-19500152,BestMatch,9.42329,Exact,0,Dianthus plumarius L,Dianthus plumarius L.,Dianthus plumarius,6CQ4V,Dianthus plumarius L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus plumarius,
Primula_meadia_L_A_R_Mast_and_Reveal,,Primula_meadia_L_A_R_Mast_and_Reveal,Primulaceae,,,Primula meadia L A R Mast and Reveal,,,,XX-0-NEU-20200741,BestMatch,9.42019,Exact,0,Primula meadia L A R Mast and Reveal,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia,4MD4Q|5GXRH|4MD4Q,Dodecatheon meadia subsp. meadia,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon meadia|Dodecatheon meadia meadia,
Lysimachia_clethroides_Duby,,Lysimachia_clethroides_Duby,Primulaceae,,,Lysimachia clethroides Duby,,,,XX-0-NEU-20200743,BestMatch,9.42329,Exact,0,Lysimachia clethroides Duby,Lysimachia clethroides Duby,Lysimachia clethroides,6R2P6,Lysimachia clethroides Duby,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Myrsinoideae|Lysimachieae|Lysimachia|Lysimachia clethroides,
Persicaria_affinis_D_Don_Ronse_Decr,,Persicaria_affinis_D_Don_Ronse_Decr,Polygonaceae,,,Persicaria affinis D Don Ronse Decr,,,,XX-0-NEU-20200744,BestMatch,9.42226,Exact,0,Persicaria affinis D Don Ronse Decr,Persicaria affinis RONSE DECR.,Persicaria affinis,bare-name-205CD470FFC1FFAED2922E0B182CFCB7,,false,194,Plazi,,
Primula_denticulata_Sm,,Primula_denticulata_Sm,Primulaceae,,,Primula denticulata Sm,,,,XX-0-NEU-19500154,BestMatch,9.42329,Exact,0,Primula denticulata Sm,Primula denticulata Sm.,Primula denticulata,4MCQ6,Primula denticulata Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Primula|Primula denticulata,
Rheum_palmatum_L,,Rheum_palmatum_L,Polygonaceae,,,Rheum palmatum L,,,,XX-0-NEU-19500155,BestMatch,9.42329,Exact,0,Rheum palmatum L,Rheum palmatum L.,Rheum palmatum,4S6BL,Rheum palmatum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Rumiceae|Rheum|Rheum palmatum,
Campanula_persicifolia_L,,Campanula_persicifolia_L,Campanulaceae,,,Campanula persicifolia L,,,,XX-0-NEU-20200746,BestMatch,9.42329,Exact,0,Campanula persicifolia L,Campanula persicifolia L.,Campanula persicifolia,QBQB,Campanula persicifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Campanuleae|Campanula|Campanula persicifolia,
Catananche_caerulea_L,,Catananche_caerulea_L,Compositae,,,Catananche caerulea L,,,,XX-0-NEU-20200747,BestMatch,9.42329,Exact,0,Catananche caerulea L,Catananche caerulea L.,Catananche caerulea,RS37,Catananche caerulea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Scolyminae|Catananche|Catananche caerulea,
