Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.42329,Exact,0,Sorbus aucuparia L,Sorbus aucuparia L.,Sorbus aucuparia,4YB93,Sorbus aucuparia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Sorbus|Sorbus aucuparia,
BestMatch,9.42295,Exact,0,Astrantia biebersteinii Fisch and CA Mey,Astrantia biebersteinii Fisch. & C.A.Mey.,Astrantia biebersteinii,J3JF|J3KR|J3JF,Astrantia trifida Hoffm.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Saniculoideae|Saniculeae|Astrantia|Astrantia trifida,
BestMatch,9.42329,Exact,0,Daphne arbuscula Celak,Daphne arbuscula Čelak.,Daphne arbuscula,344QB,Daphne arbuscula Čelak.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Thymelaeaceae|Thymelaeoideae|Daphne|Daphne arbuscula,
BestMatch,9.41984,Exact,0,Phuopsis stylosa Trin Benth and bD Jacks,Phuopsis stylosa (Trin.) Benth. & Hook. f. ex B. D. Jacks.,Phuopsis stylosa,479093,Phuopsis stylosa (Trin.) Benth. & Hook. f. ex B. D. Jacks.,false,6,GRIN Plant Taxonomy,Gentianales|Rubiaceae|Phuopsis|Phuopsis stylosa,
BestMatch,9.42329,Exact,0,Geranium renardii Trautv,Geranium renardii Trautv.,Geranium renardii,3FV4M,Geranium renardii Trautv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Geranium|Geranium renardii,
BestMatch,9.42226,Exact,0,Picea orientalis L Link,Picea orientalis Link,Picea orientalis,bare-name-1213417EFFDEFFDCCFB0F3624A75C627,,false,194,Plazi,,
BestMatch,8.63708,PartialExact,0,Asplenium ruta muraria L subsp ruta muraria,Asplenium muraria Bernh.,Asplenium muraria,HKYM|5FTQV|HKYM,Asplenium ruta-muraria subsp. ruta-muraria,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Aspleniaceae|Asplenium|Asplenium ruta-muraria|Asplenium ruta-muraria ruta-muraria,
BestMatch,9.42329,Exact,0,Arenaria tetraquetra L,Arenaria tetraquetra L.,Arenaria tetraquetra,GFBL,Arenaria tetraquetra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Arenarieae|Arenaria|Arenaria tetraquetra,
BestMatch,9.42329,Exact,0,Nicotiana tabacum L,Nicotiana tabacum L.,Nicotiana tabacum,47D7F,Nicotiana tabacum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Nicotianoideae|Nicotianeae|Nicotiana|Nicotiana tabacum,
BestMatch,9.42295,Exact,0,Potentilla anserina L,Potentilla anserina L.,Potentilla anserina,4M4YF|7JBXW|4M4YF,Argentina anserina subsp. anserina,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Potentillinae|Argentina|Argentina anserina|Argentina anserina anserina,
